"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.317740000E0,2.049156725E-3,-5.309271812E-4,5.023937044E0,5.023937490E0
6.327720000E0,4.948114883E-2,-8.608855605E-3,5.280371364E0,5.280610215E0
6.337701000E0,8.564668927E-2,-3.517041743E-2,5.422793750E0,5.423584089E0
6.347682000E0,1.078945043E-1,-5.604497731E-2,5.496033050E0,5.497377697E0
6.357662000E0,9.067533128E-2,-6.141096711E-2,5.487297894E0,5.488390611E0
6.367643000E0,6.432441540E-2,-1.015743220E-1,5.372119440E0,5.373464642E0
6.377624000E0,3.151696745E-2,-1.774992478E-1,5.100825591E0,5.104010287E0
6.387604000E0,1.292282168E-2,-2.585165137E-1,4.724005287E0,4.731091178E0
6.397585000E0,1.821261495E-3,-3.254004747E-1,4.343410020E0,4.355582554E0
6.407566000E0,3.856092542E-3,-3.820114625E-1,3.906054077E0,3.924691845E0
6.417547000E0,2.222939629E-2,-4.597773841E-1,3.357198747E0,3.388609275E0
6.427527000E0,3.662604522E-2,-5.508685255E-1,2.718733669E0,2.774222479E0
6.437508000E0,7.027549222E-3,-6.040825734E-1,2.065635349E0,2.152165081E0
6.447489000E0,-2.696717586E-2,-6.175642061E-1,1.397150080E0,1.527789620E0
6.457469000E0,-3.783707667E-2,-6.142204759E-1,6.849352401E-1,9.207794093E-1
6.467450000E0,-4.791603193E-2,-6.250401637E-1,-3.307126701E-2,6.277458571E-1
6.477431000E0,-1.654053055E-2,-6.011610121E-1,-7.349043757E-1,9.496065464E-1
6.487411000E0,5.787595980E-2,-5.455434662E-1,-1.413500649E0,1.516229332E0
6.497392000E0,7.529032018E-2,-4.492231598E-1,-1.985580534E0,2.037154913E0
6.507373000E0,4.735067926E-2,-3.515246648E-1,-2.539817056E0,2.564465316E0
6.517354000E0,5.645163288E-2,-2.364029288E-1,-3.150660473E0,3.160021289E0
6.527334000E0,3.205617210E-2,-1.037807688E-1,-3.697943485E0,3.699538359E0
6.537315000E0,-1.294127695E-2,4.377605706E-2,-4.090580508E0,4.090835210E0
6.547296000E0,3.016627891E-2,1.514019549E-1,-4.407963281E0,4.410665805E0
6.557276000E0,2.498478703E-2,2.612512565E-1,-4.659696440E0,4.667081247E0
6.567257000E0,-5.765829720E-3,3.752976894E-1,-4.895653811E0,4.910021164E0
6.577238000E0,2.961907089E-3,4.476008499E-1,-5.059953554E0,5.079713108E0
6.587218000E0,-3.255260071E-2,5.125502595E-1,-5.113339802E0,5.139067169E0
6.597199000E0,-2.961918052E-2,5.568049112E-1,-5.067890564E0,5.098472690E0
6.607180000E0,3.237694670E-3,5.581880701E-1,-4.944897307E0,4.976303224E0
6.617160000E0,-1.583371181E-3,5.565949962E-1,-4.686990073E0,4.719923351E0
6.627141000E0,1.399330068E-3,5.376830542E-1,-4.370456316E0,4.403407026E0
6.637122000E0,-1.328666467E-2,4.801052293E-1,-4.045589692E0,4.073999696E0
6.647103000E0,-5.585348099E-2,4.298463643E-1,-3.659791573E0,3.685371333E0
6.657083000E0,-4.292495828E-2,3.526063997E-1,-3.177060066E0,3.196855407E0
6.667064000E0,-1.821188405E-3,2.769852367E-1,-2.569299302E0,2.584187114E0
6.677045000E0,3.229252752E-2,2.027849472E-1,-1.921160005E0,1.932102562E0
6.687025000E0,6.364646729E-2,1.293252075E-1,-1.281378719E0,1.289460082E0
6.697006000E0,6.504015114E-2,6.277599961E-2,-6.618171036E-1,6.679617699E-1
6.706987000E0,2.308981407E-2,1.249959290E-2,1.798954368E-2,3.182770834E-2
6.716967000E0,2.392461374E-3,-1.440578520E-2,7.123475718E-1,7.124972376E-1
6.726948000E0,1.184094060E-2,-3.721811235E-2,1.368694021E0,1.369251152E0
6.736929000E0,3.801771909E-2,-6.173899591E-2,2.016321101E0,2.017624304E0
6.746910000E0,6.683279783E-2,-7.635294199E-2,2.640258772E0,2.642207937E0
6.756890000E0,9.194973193E-2,-6.234067440E-2,3.230824630E0,3.232733967E0
6.766871000E0,9.223653786E-2,-3.723506927E-2,3.765154306E0,3.766467971E0
6.776852000E0,6.948253669E-2,-3.102591097E-2,4.198512508E0,4.199202032E0
6.786832000E0,2.060496669E-2,-3.291982412E-2,4.516831419E0,4.516998378E0
6.796813000E0,-1.999795262E-2,-8.597745895E-3,4.800851734E0,4.800901083E0
6.806794000E0,-3.928875759E-2,9.508157372E-3,5.014074546E0,5.014237485E0
6.816775000E0,-4.623148564E-2,8.064479828E-3,5.129914320E0,5.130128976E0
6.826755000E0,-3.645994775E-2,-2.504187047E-2,5.145135791E0,5.145325911E0
6.836736000E0,1.316164389E-2,-6.359197855E-2,5.066614117E0,5.067030272E0
6.846717000E0,5.080240030E-2,-1.096417254E-1,4.914016407E0,4.915501952E0
6.856697000E0,6.370921522E-2,-1.579490823E-1,4.675378087E0,4.678479137E0
6.866678000E0,7.453405593E-2,-2.318011701E-1,4.337438259E0,4.344267229E0
6.876659000E0,7.671652917E-2,-3.078453791E-1,3.888281465E0,3.901203270E0
6.886640000E0,4.850312892E-2,-3.710619664E-1,3.389799898E0,3.410393362E0
6.896620000E0,1.703469336E-2,-4.302059680E-1,2.851101767E0,2.883426546E0
6.906601000E0,9.930399433E-3,-4.849093017E-1,2.261160977E0,2.312592616E0
6.916582000E0,3.471517514E-2,-4.993396452E-1,1.645279015E0,1.719734940E0
6.926562000E0,3.104063865E-2,-5.253515688E-1,1.016539611E0,1.144687980E0
6.936543000E0,2.303678714E-2,-5.294750252E-1,3.672834957E-1,6.448035841E-1
6.946524000E0,2.634656701E-2,-4.978138143E-1,-3.045574898E-1,5.841814785E-1
6.956505000E0,5.255185068E-4,-4.309614283E-1,-9.325999063E-1,1.027360995E0
6.966485000E0,-2.626744688E-2,-3.588918641E-1,-1.546742907E0,1.588051311E0
6.976466000E0,-1.154708147E-2,-2.877566850E-1,-2.182720580E0,2.201637203E0
6.986447000E0,3.239284381E-3,-1.926800814E-1,-2.739185475E0,2.745955785E0
6.996427000E0,3.298852891E-3,-7.383863926E-2,-3.163859392E0,3.164722623E0
7.006408000E0,4.874293786E-3,3.436525583E-2,-3.563537048E0,3.563706079E0
7.016389000E0,-1.211016834E-2,1.251625746E-1,-3.955005797E0,3.957004319E0
7.026369000E0,-2.199609239E-2,2.262507007E-1,-4.325577182E0,4.331546047E0
7.036350000E0,-3.195497872E-2,3.400459957E-1,-4.570492487E0,4.583236190E0
7.046331000E0,-2.572137175E-2,4.321133298E-1,-4.685258127E0,4.705212773E0
7.056312000E0,1.604147069E-3,4.865327811E-1,-4.736637027E0,4.761559308E0
7.066292000E0,2.425940339E-2,5.276159030E-1,-4.758804406E0,4.788025317E0
7.076273000E0,1.973479137E-2,5.633587629E-1,-4.709014195E0,4.742633999E0
7.086254000E0,-9.281047862E-3,5.795561349E-1,-4.538771342E0,4.575632934E0
7.096235000E0,-1.840776578E-3,5.644337735E-1,-4.309280407E0,4.346088644E0
7.106215000E0,4.268540516E-3,5.213359934E-1,-4.041284387E0,4.074774710E0
7.116196000E0,1.979304425E-2,4.702190495E-1,-3.647388459E0,3.677626992E0
7.126177000E0,5.281636409E-2,4.076199281E-1,-3.150292098E0,3.176992898E0
7.136157000E0,7.330530010E-2,3.348285252E-1,-2.626595584E0,2.648865449E0
7.146138000E0,5.121908750E-2,2.707146826E-1,-2.124781689E0,2.142570200E0
7.156119000E0,2.650356475E-2,1.881403032E-1,-1.581937882E0,1.593306837E0
7.166100000E0,2.519762568E-2,1.204269147E-1,-9.643081874E-1,9.721254252E-1
7.176080000E0,9.527928270E-3,7.757150173E-2,-2.860025203E-1,2.964887197E-1
7.186061000E0,1.098987836E-2,3.861033440E-2,3.806771278E-1,3.827879452E-1
7.196042000E0,1.863357794E-2,-1.120034158E-3,9.903224498E-1,9.904983691E-1
7.206022000E0,2.614900421E-2,-2.009074062E-2,1.594890050E0,1.595230917E0
7.216003000E0,1.296364255E-2,-2.035532713E-2,2.215711155E0,2.215842575E0
7.225984000E0,-2.129011419E-2,-9.197670221E-3,2.786656680E0,2.786753186E0
7.235965000E0,-4.088749599E-2,1.103778899E-2,3.261296225E0,3.261571199E0
7.245945000E0,-3.507569253E-2,9.761341810E-3,3.696550094E0,3.696729390E0
7.255926000E0,-8.247168772E-3,2.937641144E-2,4.083901234E0,4.084015215E0
7.265907000E0,2.872294854E-2,3.712104857E-2,4.415927188E0,4.416176617E0
7.275887000E0,7.239927404E-2,4.434235990E-2,4.661726593E0,4.662499622E0
7.285868000E0,1.057339216E-1,4.319922924E-2,4.833977965E0,4.835327165E0
7.295849000E0,1.244335365E-1,3.548967540E-2,4.899327616E0,4.901036045E0
7.305830000E0,1.067296658E-1,9.515758753E-3,4.855140792E0,4.856323083E0
7.315810542E0,5.263360206E-2,-3.270055354E-2,4.731803718E0,4.732209426E0
7.325791542E0,-6.452585198E-3,-7.452510238E-2,4.538350343E0,4.538966783E0
7.335772542E0,-1.806175679E-2,-1.092324203E-1,4.257595698E0,4.259034994E0
7.345752542E0,-2.740114890E-2,-1.863361448E-1,3.865884290E0,3.870469393E0
7.355733542E0,-1.450332407E-2,-2.701536423E-1,3.413095205E0,3.423800844E0
7.365714542E0,4.447030429E-2,-3.322408399E-1,2.957211775E0,2.976149032E0
7.375695542E0,9.665929869E-2,-3.623867449E-1,2.487351744E0,2.515469314E0
7.385675542E0,8.224181905E-2,-4.157317704E-1,1.943703361E0,1.989366576E0
7.395656542E0,5.538873699E-2,-4.657383281E-1,1.281982151E0,1.365085469E0
7.405637542E0,7.784178928E-3,-4.664657217E-1,6.000114495E-1,7.600425004E-1
7.415618542E0,-6.675780728E-2,-4.259626436E-1,2.342979312E-3,4.311684916E-1
7.425598542E0,-9.507367998E-2,-3.800087911E-1,-5.914616507E-1,7.094170637E-1
7.435579542E0,-4.028168790E-2,-3.391072252E-1,-1.217335335E0,1.264326557E0
7.445560542E0,3.075485598E-2,-2.907966524E-1,-1.798032846E0,1.821656024E0
7.455540542E0,5.750064164E-2,-2.111645919E-1,-2.251387941E0,2.262000104E0
7.465521542E0,6.648360942E-2,-1.009518859E-1,-2.693610522E0,2.696321383E0
7.475502542E0,2.420012724E-2,-1.632834971E-3,-3.175304148E0,3.175396785E0
7.485483542E0,-3.395156533E-2,9.918398023E-2,-3.657861407E0,3.659363366E0
7.495463542E0,-3.837381452E-2,2.142390579E-1,-4.012433056E0,4.018331737E0
7.505444542E0,-3.369732108E-3,3.179344574E-1,-4.197633086E0,4.209657611E0
7.515425542E0,3.096661655E-2,3.953527620E-1,-4.304188651E0,4.322418615E0
7.525405542E0,5.878741281E-2,4.520356706E-1,-4.423973542E0,4.447396329E0
7.535386542E0,3.046028422E-2,5.055841792E-1,-4.502647244E0,4.531045728E0
7.545367542E0,-2.285495700E-2,5.531126869E-1,-4.492913969E0,4.526889873E0
7.555348542E0,-3.531064097E-2,5.676675761E-1,-4.409856024E0,4.446383190E0
7.565328542E0,-2.429386541E-2,5.554849023E-1,-4.217361592E0,4.253856188E0
7.575309542E0,2.672067918E-3,5.277743626E-1,-3.927295257E0,3.962600277E0
7.585290542E0,4.842601877E-2,4.841529644E-1,-3.532692985E0,3.566043872E0
7.595271542E0,2.787020523E-2,4.371246859E-1,-3.117136046E0,3.147759818E0
7.605251542E0,-3.580257453E-2,3.884074393E-1,-2.736222691E0,2.763884364E0
7.615232542E0,-5.663689826E-2,3.236401704E-1,-2.327713401E0,2.350787182E0
7.625213542E0,-3.188512277E-2,2.621219069E-1,-1.774367411E0,1.793907540E0
7.635193542E0,1.812392000E-2,2.069054800E-1,-1.104933139E0,1.124284482E0
7.645174542E0,7.422711365E-2,1.516449067E-1,-4.634737015E-1,4.932683996E-1
7.655155542E0,9.226573739E-2,8.648499727E-2,1.307291240E-1,1.818865715E-1
7.665136542E0,5.828011204E-2,5.765266925E-2,6.985218304E-1,7.033158247E-1
7.675116542E0,-2.052259404E-2,6.233570427E-2,1.264100196E0,1.265802600E0
7.685097542E0,-7.083671529E-2,5.850957870E-2,1.834048771E0,1.836348580E0
7.695078542E0,-5.884824213E-2,4.638362288E-2,2.354856761E0,2.356048582E0
7.705059542E0,-1.950919848E-2,5.107542872E-2,2.863958040E0,2.864479877E0
7.715039542E0,4.281850241E-2,6.181150138E-2,3.353284621E0,3.354127582E0
7.725020542E0,9.852806881E-2,5.991057158E-2,3.782725773E0,3.784482968E0
7.735001542E0,1.389861964E-1,7.348312855E-2,4.109334283E0,4.112340596E0
7.744981542E0,1.304983417E-1,7.136994481E-2,4.343233434E0,4.345779579E0
7.754962542E0,9.400696512E-2,7.301125824E-2,4.497195885E0,4.498770807E0
7.764943542E0,4.917391419E-2,7.583838701E-2,4.573848204E0,4.574741187E0
7.774924542E0,1.740906134E-2,6.099289119E-2,4.596470497E0,4.596908117E0
7.784904542E0,-7.723331340E-3,3.178020179E-2,4.520223389E0,4.520341704E0
7.794885542E0,1.102448657E-2,-2.754155517E-2,4.337649343E0,4.337750788E0
7.804866542E0,2.671640340E-2,-9.262106538E-2,4.105776252E0,4.106907725E0
7.814847542E0,4.899016544E-2,-1.497360831E-1,3.818454600E0,3.821703346E0
7.824827542E0,4.122922920E-2,-1.912174004E-1,3.449398813E0,3.454940827E0
7.834808542E0,3.801932707E-3,-2.353036523E-1,3.019613260E0,3.028769800E0
7.844789542E0,-2.659452550E-2,-2.889156032E-1,2.493334031E0,2.510158179E0
7.854770542E0,-3.916830495E-2,-3.333602893E-1,1.908583229E0,1.937873366E0
7.864750542E0,-4.667554513E-2,-3.544339469E-1,1.349401132E0,1.395953239E0
7.874731542E0,-4.700430483E-3,-3.651200259E-1,8.141101742E-1,8.922500227E-1
7.884712542E0,8.044833183E-2,-3.613114420E-1,2.550660717E-1,4.495293018E-1
7.894692542E0,1.161875737E-1,-3.364751011E-1,-3.051714474E-1,4.688759519E-1
7.904673542E0,6.936486147E-2,-3.080877462E-1,-8.647353673E-1,9.205958933E-1
7.914654542E0,6.778640561E-3,-2.326934552E-1,-1.437026922E0,1.455760477E0
7.924635542E0,-3.567499559E-2,-1.592214364E-1,-2.042133050E0,2.048641395E0
7.934615542E0,-8.096047483E-2,-6.087740868E-2,-2.541156068E0,2.543174163E0
7.944596542E0,-4.848010551E-2,1.911717921E-2,-2.947099600E0,2.947560320E0
7.954577542E0,3.516069643E-2,9.824901044E-2,-3.257210775E0,3.258881890E0
7.964558542E0,7.050563497E-2,1.969073260E-1,-3.516809024E0,3.523022743E0
7.974538542E0,3.065039182E-2,2.947028849E-1,-3.807865292E0,3.819375253E0
7.984519542E0,-2.383016294E-2,3.785253525E-1,-4.107634497E0,4.125107330E0
7.994500542E0,-5.621719608E-2,4.451014575E-1,-4.310239935E0,4.333525583E0
8.004480542E0,-1.504499551E-2,5.007792297E-1,-4.323275717E0,4.352208533E0
8.014461542E0,4.556773530E-2,5.176630649E-1,-4.214675381E0,4.246591579E0
8.024442542E0,8.244029548E-2,5.360990435E-1,-4.073128324E0,4.109084196E0
8.034423542E0,7.280867049E-2,5.378985241E-1,-3.945490038E0,3.982653332E0
8.044403542E0,5.075017735E-4,5.411682871E-1,-3.783357857E0,3.821866043E0
8.054384542E0,-5.926284626E-2,5.309765902E-1,-3.545366825E0,3.585397349E0
8.064365542E0,-7.314241860E-2,4.871139944E-1,-3.217944968E0,3.255426189E0
8.074346542E0,-2.083074231E-2,4.205197629E-1,-2.755764086E0,2.787742184E0
8.084326542E0,4.348636407E-2,3.668817919E-1,-2.197525730E0,2.228365465E0
8.094307542E0,6.528175078E-2,3.161706448E-1,-1.662190917E0,1.693252559E0
8.104288542E0,2.526395503E-2,2.624391183E-1,-1.196751382E0,1.225449480E0
8.114269542E0,-4.619135913E-2,2.154391989E-1,-7.350546491E-1,7.673675959E-1
8.124249542E0,-6.536028620E-2,1.817232764E-1,-1.764818323E-1,2.616126016E-1
8.134230542E0,-3.745770201E-2,1.532949910E-1,4.548829722E-1,4.814778833E-1
8.144211542E0,2.381687880E-2,1.164464226E-1,1.095869955E0,1.102296680E0
8.154191542E0,1.029991057E-1,8.522550702E-2,1.646432086E0,1.651850725E0
8.164172542E0,1.297077250E-1,6.464067668E-2,2.164652683E0,2.169498502E0
8.174153542E0,9.907609910E-2,8.617100179E-2,2.654016686E0,2.657262893E0
8.184134542E0,2.446544465E-2,1.114666414E-1,3.075682211E0,3.077798634E0
8.194114542E0,-3.319511835E-2,1.069391423E-1,3.403867714E0,3.405708930E0
8.204095542E0,-5.158117633E-2,1.021239603E-1,3.699343894E0,3.701112693E0
8.214076542E0,-2.570980523E-2,9.516577363E-2,3.972327588E0,3.973550552E0
8.224057542E0,1.355293225E-2,9.999557376E-2,4.232063246E0,4.233266129E0
8.234037542E0,6.976634592E-2,1.053855371E-1,4.380664970E0,4.382487767E0
8.244018542E0,1.042334895E-1,5.891654491E-2,4.401956436E0,4.403584477E0
8.253999542E0,9.649462648E-2,1.803164363E-2,4.321093537E0,4.322208429E0
8.263980542E0,5.824031442E-2,-1.472153485E-2,4.177890548E0,4.178322401E0
8.273960542E0,1.709872037E-3,-3.609427750E-2,3.993667002E0,3.993830472E0
8.283941542E0,-2.823843364E-2,-6.900533080E-2,3.709549624E0,3.710298850E0
8.293922542E0,-1.135682769E-2,-1.330738574E-1,3.325918483E0,3.328599012E0
8.303903542E0,3.584756155E-2,-2.005144733E-1,2.915954406E0,2.923060245E0
8.313882750E0,9.252217434E-2,-2.481833142E-1,2.538316661E0,2.552098505E0
8.323863750E0,1.456619991E-1,-2.903434932E-1,2.102696171E0,2.127639055E0
8.333844750E0,1.633140488E-1,-3.179484907E-1,1.580489527E0,1.620404229E0
8.343825750E0,7.656640191E-2,-3.376992157E-1,9.820772910E-1,1.041335191E0
8.353805750E0,-4.927810427E-2,-3.171684721E-1,3.885281843E-1,5.039626189E-1
8.363786750E0,-1.309546072E-1,-2.758698803E-1,-1.628063643E-1,3.460624398E-1
8.373767750E0,-1.099592658E-1,-2.276256734E-1,-7.121142679E-1,7.556528422E-1
8.383747750E0,-6.648693502E-2,-2.049153802E-1,-1.226990258E0,1.245759173E0
8.393728750E0,1.927037627E-2,-1.505640489E-1,-1.703887997E0,1.710635901E0
8.403709750E0,8.829500288E-2,-8.385228842E-2,-2.113460310E0,2.116965209E0
8.413690750E0,3.076797567E-2,1.968728274E-2,-2.494785894E0,2.495053289E0
8.423670750E0,-7.471875485E-2,1.273640513E-1,-2.947028849E0,2.950725932E0
8.433651750E0,-8.377881451E-2,2.077439708E-1,-3.441888649E0,3.449170034E0
8.443632750E0,-8.667841220E-2,2.979100826E-1,-3.705664149E0,3.718630171E0
8.453613750E0,5.959664918E-3,3.805332863E-1,-3.787745608E0,3.806817292E0
8.463593750E0,1.280950447E-1,4.378561726E-1,-3.842779602E0,3.869765036E0
8.473574750E0,9.652378947E-2,4.821263194E-1,-3.919793864E0,3.950512190E0
8.483555750E0,5.061919972E-2,5.310748234E-1,-4.025883991E0,4.061076788E0
8.493536750E0,-6.452274565E-3,5.682783177E-1,-4.068956920E0,4.108453760E0
8.503516750E0,-5.270523045E-2,5.830805442E-1,-3.938275158E0,3.981553966E0
8.513497750E0,-2.004155092E-2,5.530793577E-1,-3.703613530E0,3.744736522E0
8.523478750E0,5.782344449E-2,5.221502182E-1,-3.397691301E0,3.438064946E0
8.533459750E0,7.992694292E-2,4.775751391E-1,-3.014122140E0,3.052769006E0
8.543439750E0,4.608333182E-2,4.571359044E-1,-2.646051609E0,2.685644434E0
8.553420750E0,-5.584043439E-2,4.277501374E-1,-2.325365160E0,2.365039420E0
8.563401750E0,-1.095439673E-1,3.646779764E-1,-1.942254421E0,1.979227663E0
8.573381750E0,-6.513721492E-2,3.000978184E-1,-1.424227366E0,1.456957497E0
8.583362750E0,-1.752300896E-3,2.470416453E-1,-7.909744960E-1,8.286575278E-1
8.593343750E0,7.052063674E-2,2.029015991E-1,-1.839551586E-1,2.828103950E-1
8.603324750E0,1.250894114E-1,1.506833321E-1,3.281317091E-1,3.821298810E-1
8.613304750E0,9.865466103E-2,1.181546867E-1,8.201702285E-1,8.344893503E-1
8.623285750E0,2.094074305E-2,1.031881535E-1,1.336914403E0,1.341054224E0
8.633266750E0,-1.111902874E-2,1.131839687E-1,1.838235378E0,1.841750132E0
8.643247750E0,-1.638970893E-2,1.094619235E-1,2.296556513E0,2.299222119E0
8.653227750E0,1.251486875E-3,9.850745738E-2,2.757576138E0,2.759335326E0
8.663208750E0,5.104780063E-2,9.482838929E-2,3.175139841E0,3.176965740E0
8.673189750E0,8.418616444E-2,1.082489187E-1,3.528447906E0,3.531111690E0
8.683170750E0,5.583637789E-2,1.199784333E-1,3.797684705E0,3.799989690E0
8.693150750E0,3.319756687E-4,1.114403290E-1,3.968562566E0,3.970126937E0
8.703131750E0,-2.983801257E-2,8.964132428E-2,4.022825312E0,4.023934563E0
8.713112750E0,-4.550690599E-2,9.225210607E-2,4.057548417E0,4.058852115E0
8.723093750E0,-2.730916489E-2,8.690014958E-2,4.099392262E0,4.100404169E0
8.733073750E0,6.461878616E-2,4.910901010E-2,4.016215035E0,4.017035037E0
8.743054750E0,1.703738308E-1,-1.192773521E-2,3.842632837E0,3.846426475E0
8.753035750E0,2.104964013E-1,-6.086425245E-2,3.631032043E0,3.637637542E0
8.763016750E0,1.938834019E-1,-8.991789758E-2,3.374031127E0,3.380793109E0
8.772996750E0,1.082073669E-1,-1.218042263E-1,3.003274385E0,3.007690499E0
8.782977750E0,-2.433519792E-2,-1.527473992E-1,2.513906874E0,2.518660704E0
8.792958750E0,-1.402330421E-1,-1.787157610E-1,1.985646023E0,1.998598198E0
8.802939750E0,-1.510775075E-1,-1.940071070E-1,1.479116934E0,1.499416578E0
8.812919750E0,-7.893160064E-2,-2.080635211E-1,1.034679428E0,1.058339333E0
8.822900750E0,1.116098251E-2,-2.174646744E-1,6.005593336E-1,6.388168480E-1
8.832881750E0,9.759693626E-2,-2.246897864E-1,1.136885834E-1,2.700662069E-1
8.842861750E0,8.113516040E-2,-1.961100581E-1,-4.082543510E-1,4.601235533E-1
8.852842750E0,-2.832223155E-2,-1.535452518E-1,-9.745677119E-1,9.869957033E-1
8.862823750E0,-1.125682203E-1,-8.949719042E-2,-1.555559923E0,1.562193338E0
8.872804750E0,-1.084275876E-1,-3.683336556E-2,-2.081561995E0,2.084709470E0
8.882784750E0,-2.099048093E-2,2.164990067E-2,-2.447116469E0,2.447302255E0
8.892765750E0,1.089062919E-1,8.925014555E-2,-2.685554228E0,2.689242957E0
8.902746750E0,1.823173535E-1,1.670093429E-1,-2.927850566E0,2.938271716E0
8.912727750E0,1.228523397E-1,2.528596249E-1,-3.247206774E0,3.259353083E0
8.922707750E0,2.430007808E-2,3.375752547E-1,-3.612667692E0,3.628486654E0
8.932688750E0,-2.849949354E-2,4.132353017E-1,-3.869835253E0,3.891940457E0
8.942669750E0,-4.040769540E-2,4.653196675E-1,-3.903416982E0,3.931261796E0
8.952650750E0,2.990657117E-2,4.916450018E-1,-3.786304269E0,3.818207594E0
8.962630750E0,8.940431105E-2,5.074576271E-1,-3.670427658E0,3.706419508E0
8.972611750E0,2.689240459E-2,5.276436773E-1,-3.593127467E0,3.631762113E0
8.982592750E0,-5.357529614E-2,5.468055877E-1,-3.540285010E0,3.582664457E0
8.992573750E0,-1.159747351E-1,5.440053561E-1,-3.404224395E0,3.449367434E0
9.002553750E0,-1.106963439E-1,5.162141249E-1,-3.092031611E0,3.136780226E0
9.012534750E0,4.690819122E-3,4.650696990E-1,-2.641886637E0,2.682513156E0
9.022515750E0,1.041388011E-1,4.093083116E-1,-2.144021952E0,2.185225003E0
9.032496750E0,1.143926612E-1,3.656494913E-1,-1.690049391E0,1.732931671E0
9.042476750E0,4.733196817E-2,3.227104631E-1,-1.321090668E0,1.360758212E0
9.052457750E0,-5.830251418E-2,2.933398989E-1,-9.385617274E-1,9.850612141E-1
9.062438750E0,-1.137201949E-1,2.648639587E-1,-4.490187997E-1,5.335757507E-1
9.072418750E0,-6.165088568E-2,2.239878282E-1,1.310238236E-1,2.667182432E-1
9.082399750E0,4.869963191E-2,2.008834326E-1,7.317129654E-1,7.603483881E-1
9.092380750E0,1.366363832E-1,1.572313365E-1,1.265736247E0,1.282762426E0
9.102361750E0,1.621579446E-1,1.436485469E-1,1.739602205E0,1.753039057E0
9.112341750E0,9.876553886E-2,1.474913371E-1,2.158158181E0,2.165445695E0
9.122322750E0,-9.036323614E-3,1.541290963E-1,2.538257604E0,2.542948898E0
9.132303750E0,-8.428523820E-2,1.721168858E-1,2.862129616E0,2.868538681E0
9.142284750E0,-8.004344869E-2,1.844200122E-1,3.164573922E0,3.170953453E0
9.152264750E0,-2.225231007E-2,1.744013929E-1,3.468668897E0,3.473121784E0
9.162245750E0,6.847319763E-2,1.524620551E-1,3.739386211E0,3.743119353E0
9.172226750E0,1.753634061E-1,1.261431527E-1,3.903895285E0,3.909867365E0
9.182207750E0,1.969445654E-1,9.615219891E-2,3.973077786E0,3.979117930E0
9.192187750E0,1.282813333E-1,9.122124195E-2,3.967537549E0,3.970658839E0
9.202168750E0,3.944652278E-2,7.028002381E-2,3.862349063E0,3.863189821E0
9.212149750E0,-5.893397693E-2,5.460597754E-2,3.667650815E0,3.668530704E0
9.222130750E0,-1.346494262E-1,1.961565435E-2,3.431049666E0,3.433746795E0
9.232110750E0,-1.291389371E-1,-2.429284215E-2,3.148239725E0,3.150980859E0
9.242091750E0,-5.298706625E-2,-7.316182405E-2,2.849654582E0,2.851086024E0
9.252072750E0,6.979916342E-2,-1.159032163E-1,2.530907654E0,2.534521460E0
9.262053750E0,1.110809079E-1,-1.644032389E-1,2.143489271E0,2.152652700E0
9.272033750E0,1.121687093E-1,-2.044987661E-1,1.662484447E0,1.678766244E0
9.282014750E0,7.045240704E-2,-2.131353959E-1,1.129362221E0,1.151455282E0
9.291995750E0,-2.038916789E-2,-1.984913367E-1,6.062621230E-1,6.382540957E-1
9.301975750E0,-5.757658236E-2,-1.828371710E-1,7.694000244E-2,2.065532810E-1
9.311956750E0,1.379153520E-2,-1.610831898E-1,-4.504268092E-1,4.785627555E-1
9.321938792E0,9.937134694E-2,-1.340781167E-1,-8.759520811E-1,8.917082787E-1
9.331919792E0,1.281997281E-1,-8.447092384E-2,-1.239309756E0,1.248783079E0
9.341899792E0,1.096420178E-1,-2.503456146E-2,-1.668300088E0,1.672086506E0
9.351880792E0,1.759251773E-2,4.330594093E-2,-2.158643500E0,2.159149522E0
9.361861792E0,-1.010331987E-1,1.383234876E-1,-2.638649034E0,2.644203059E0
9.371842792E0,-1.349107602E-1,2.273052460E-1,-2.982418537E0,2.994109035E0
9.381822792E0,-7.647708569E-2,3.034395021E-1,-3.169770927E0,3.185180059E0
9.391803792E0,2.007093318E-3,3.474631888E-1,-3.297460084E0,3.315716770E0
9.401784792E0,6.921517275E-2,3.999460423E-1,-3.430093061E0,3.454024607E0
9.411765792E0,5.233035084E-2,4.638046539E-1,-3.536828721E0,3.567493605E0
9.421745792E0,-3.529368404E-2,5.159670800E-1,-3.645351874E0,3.681855233E0
9.431726792E0,-5.413849264E-2,5.607663998E-1,-3.709953666E0,3.752485328E0
9.441707792E0,-3.839139272E-2,5.748377243E-1,-3.626894553E0,3.672366595E0
9.451688792E0,9.076413587E-3,5.649474514E-1,-3.367159479E0,3.414236512E0
9.461668792E0,1.130953833E-1,5.380055282E-1,-3.055664853E0,3.104726752E0
9.471649792E0,1.208486817E-1,5.118687665E-1,-2.783988011E0,2.833231950E0
9.481630792E0,3.124664336E-2,4.865856984E-1,-2.561904913E0,2.607891635E0
9.491611792E0,-3.047057167E-2,4.539061949E-1,-2.291386405E0,2.336110217E0
